id,sim,decision,correct,lookup_us
2727,0.531550,MISS,,12581
2728,0.934290,HIT,false,13360
2729,0.456915,MISS,,11799
2730,0.550516,MISS,,11947
2731,0.681666,MISS,,13241
2732,0.394503,MISS,,12296
2733,0.882521,HIT,true,12499
2734,0.815502,MISS,,11893
2735,0.703613,MISS,,13478
2736,0.470989,MISS,,12423
2737,0.639105,MISS,,11540
2738,0.402897,MISS,,11885
2739,0.511501,MISS,,11643
2740,0.990358,HIT,true,12857
2741,0.360882,MISS,,11690
2742,0.867998,HIT,false,13210
2743,0.790858,MISS,,11823
2744,0.776980,MISS,,11711
2745,0.682904,MISS,,12314
2746,0.868892,HIT,true,13285
2747,0.329347,MISS,,12966
2748,0.753177,MISS,,11645
2749,0.656888,MISS,,13253
2750,0.980465,HIT,true,11689
2751,0.468956,MISS,,11795
2752,0.604932,MISS,,11762
2753,0.524207,MISS,,14522
2754,0.375824,MISS,,12311
2755,0.380459,MISS,,12389
2756,0.453773,MISS,,11996
2757,0.720551,MISS,,22049
2758,0.567449,MISS,,11581
2759,0.490666,MISS,,12357
2760,0.510470,MISS,,12017
2761,0.982374,HIT,true,11528
2762,0.991945,HIT,true,12810
2763,0.610316,MISS,,16696
2764,0.952287,HIT,true,14258
2765,0.369382,MISS,,13852
2766,0.591175,MISS,,12296
2767,0.911992,HIT,true,11781
2768,0.318554,MISS,,12519
2769,0.489807,MISS,,12127
2770,0.543418,MISS,,11570
2771,0.499911,MISS,,11897
2772,0.452495,MISS,,12901
2773,0.883242,HIT,true,13446
2774,0.552939,MISS,,11717
2775,0.993449,HIT,true,11767
2776,0.379954,MISS,,11808
2777,0.348211,MISS,,11585
2778,0.613137,MISS,,12047
2779,0.959823,HIT,true,12437
2780,0.465799,MISS,,11978
2781,0.743115,MISS,,11738
2782,0.493415,MISS,,12282
2783,0.582220,MISS,,11875
2784,0.514803,MISS,,13398
2785,0.643890,MISS,,12162
2786,0.754889,MISS,,12898
2787,0.579990,MISS,,11689
2788,0.503363,MISS,,11560
2789,0.727923,MISS,,12341
2790,0.647882,MISS,,12210
2791,0.436162,MISS,,11687
2792,0.727899,MISS,,11897
2793,0.878373,HIT,false,12246
2794,0.476870,MISS,,12171
2795,0.436254,MISS,,12858
2796,0.901238,HIT,true,11733
2797,0.653437,MISS,,11472
2798,0.556342,MISS,,11597
2799,0.540750,MISS,,12985
2800,0.467999,MISS,,11723
2801,0.501930,MISS,,11840
2802,0.840977,MISS,,11642
2803,0.499638,MISS,,12109
2804,0.611058,MISS,,12169
2805,0.898674,HIT,true,11578
2806,0.869550,HIT,true,13996
2807,0.460877,MISS,,12434
2808,0.495574,MISS,,11491
2809,0.483498,MISS,,11497
2810,0.505268,MISS,,13249
2811,0.810460,MISS,,11839
2812,0.697165,MISS,,11620
2813,0.232204,MISS,,12435
2814,0.535851,MISS,,12067
2815,0.487476,MISS,,12123
2816,0.611894,MISS,,12008
2817,0.745805,MISS,,13450
2818,0.481034,MISS,,12149
2819,0.941155,HIT,true,11979
2820,0.491930,MISS,,12671
2821,0.320868,MISS,,12509
2822,0.919942,HIT,true,12130
2823,0.587477,MISS,,11740
2824,0.522155,MISS,,12809
2825,0.632809,MISS,,11530
2826,0.557803,MISS,,12471
2827,0.450499,MISS,,12193
2828,0.955872,HIT,true,13011
2829,0.705526,MISS,,12391
2830,0.586701,MISS,,11608
2831,0.731049,MISS,,12723
2832,0.752777,MISS,,11740
2833,0.527210,MISS,,12499
2834,0.503121,MISS,,11532
2835,0.770263,MISS,,12361
2836,0.435089,MISS,,11438
2837,0.798209,MISS,,11740
2838,0.717834,MISS,,12799
2839,0.715809,MISS,,12641
2840,0.495734,MISS,,12493
2841,0.826146,MISS,,11758
2842,0.708246,MISS,,12463
2843,0.826006,MISS,,11559
2844,0.465285,MISS,,11546
2845,0.486568,MISS,,11707
2846,0.316587,MISS,,12357
2847,0.921269,HIT,true,12531
2848,0.944609,HIT,true,11377
2849,0.885024,HIT,true,12233
2850,0.762535,MISS,,13285
2851,0.394529,MISS,,11838
2852,0.864550,HIT,true,12102
2853,0.383397,MISS,,11980
2854,0.969167,HIT,true,12553
2855,0.684979,MISS,,11526
2856,0.916307,HIT,true,11955
2857,0.337177,MISS,,12097
2858,0.857097,HIT,false,11683
2859,0.615473,MISS,,13173
2860,0.492291,MISS,,12847
2861,0.407982,MISS,,13049
2862,0.612543,MISS,,11696
2863,0.415666,MISS,,12831
2864,0.990448,HIT,true,11892
2865,0.535397,MISS,,12009
2866,0.664623,MISS,,12012
2867,0.905617,HIT,true,12887
2868,0.611209,MISS,,12927
2869,0.733547,MISS,,11456
2870,0.679565,MISS,,11734
2871,0.424548,MISS,,12712
2872,0.549322,MISS,,12392
2873,0.587172,MISS,,12255
2874,0.514993,MISS,,12734
2875,0.320626,MISS,,11983
2876,0.969052,HIT,true,11778
2877,0.549045,MISS,,11669
2878,0.890001,HIT,true,11911
2879,0.715912,MISS,,11830
2880,0.314108,MISS,,12047
2881,0.541672,MISS,,12574
2882,0.990134,HIT,true,12956
2883,0.648490,MISS,,12103
2884,0.693148,MISS,,11560
2885,0.578776,MISS,,12316
2886,0.438143,MISS,,11684
2887,0.520115,MISS,,13567
2888,0.879394,HIT,false,12332
2889,0.456320,MISS,,12414
2890,0.567980,MISS,,11388
2891,0.582572,MISS,,11539
2892,0.731659,MISS,,11650
2893,0.527517,MISS,,13200
2894,0.877711,HIT,true,12776
2895,0.593850,MISS,,11608
2896,0.571391,MISS,,11722
2897,0.507143,MISS,,12179
2898,0.506303,MISS,,11725
2899,0.919019,HIT,true,11946
2900,0.502454,MISS,,12253
2901,0.505789,MISS,,11952
2902,0.987253,HIT,true,12595
2903,0.435814,MISS,,11890
2904,0.357818,MISS,,13148
2905,0.818751,MISS,,11788
2906,0.553125,MISS,,12272
2907,0.963079,HIT,true,12180
2908,0.861661,HIT,false,12696
2909,0.527826,MISS,,11685
2910,0.578124,MISS,,12314
2911,0.532203,MISS,,13703
2912,0.675562,MISS,,13302
2913,0.576776,MISS,,12288
2914,0.563859,MISS,,14495
2915,0.384032,MISS,,12208
2916,0.798460,MISS,,13237
2917,0.311222,MISS,,12631
2918,0.417740,MISS,,12483
2919,0.724853,MISS,,11978
2920,0.432612,MISS,,12386
2921,0.812835,MISS,,11588
2922,0.446500,MISS,,12251
2923,0.535988,MISS,,11597
2924,0.499877,MISS,,11647
2925,0.577484,MISS,,11859
2926,0.444785,MISS,,14427
2927,0.536623,MISS,,12641
2928,0.660899,MISS,,11948
2929,0.524517,MISS,,11738
2930,0.545885,MISS,,12187
2931,0.753942,MISS,,11756
2932,0.306756,MISS,,11553
2933,0.456929,MISS,,11995
2934,0.675512,MISS,,12590
2935,0.469492,MISS,,13024
2936,0.420535,MISS,,12724
2937,0.444466,MISS,,13390
2938,0.663234,MISS,,12003
2939,0.676638,MISS,,11647
2940,0.462968,MISS,,12872
2941,0.891461,HIT,false,12269
2942,0.740727,MISS,,12218
2943,0.461491,MISS,,11846
2944,0.476067,MISS,,12124
2945,0.298139,MISS,,12011
2946,0.615656,MISS,,13175
2947,0.471944,MISS,,15937
2948,0.696223,MISS,,13790
2949,0.844777,MISS,,13593
2950,0.469835,MISS,,13989
2951,0.487629,MISS,,11736
2952,0.915254,HIT,true,14640
2953,0.422152,MISS,,15402
2954,0.477188,MISS,,14266
2955,0.621964,MISS,,15829
2956,0.996860,HIT,true,15408
2957,0.763181,MISS,,15856
2958,0.945486,HIT,true,19208
2959,0.724532,MISS,,12674
2960,0.671606,MISS,,11166
2961,0.973962,HIT,true,12285
2962,0.428348,MISS,,12710
2963,0.609128,MISS,,14172
2964,0.550723,MISS,,13671
2965,0.456404,MISS,,12969
2966,0.412603,MISS,,14020
2967,0.527833,MISS,,12864
2968,0.845814,MISS,,11985
2969,0.653149,MISS,,11738
2970,0.629645,MISS,,12699
2971,0.705500,MISS,,12906
2972,0.424769,MISS,,11787
2973,0.546630,MISS,,13578
2974,0.462759,MISS,,13066
2975,0.502929,MISS,,12979
2976,0.739994,MISS,,11668
2977,0.919521,HIT,true,14539
2978,0.594419,MISS,,12438
2979,0.538057,MISS,,12936
2980,0.459824,MISS,,13358
2981,0.928618,HIT,true,11731
2982,0.407578,MISS,,12377
2983,0.985703,HIT,true,12822
2984,0.274181,MISS,,12554
2985,0.722782,MISS,,11819
2986,0.448895,MISS,,11499
2987,0.400297,MISS,,12194
2988,0.817215,MISS,,13163
2989,0.551834,MISS,,12047
2990,0.365219,MISS,,12413
2991,0.392367,MISS,,11690
2992,0.871802,HIT,true,11773
2993,0.423853,MISS,,11960
2994,0.880763,HIT,true,13135
2995,0.939445,HIT,true,11224
2996,0.628190,MISS,,12153
2997,0.987303,HIT,true,14686
2998,0.889318,HIT,true,11613
2999,0.470998,MISS,,12990
3000,0.764422,MISS,,12147
3001,0.377516,MISS,,11940
3002,0.702273,MISS,,11210
3003,0.589985,MISS,,11730
3004,0.761193,MISS,,12760
3005,0.573276,MISS,,11559
3006,0.565815,MISS,,11572
3007,0.452251,MISS,,11921
3008,0.614565,MISS,,12215
3009,0.618319,MISS,,11473
3010,0.685211,MISS,,13350
3011,0.911050,HIT,true,12313
3012,0.875421,HIT,true,12087
3013,0.939633,HIT,true,11678
3014,0.562465,MISS,,11583
3015,0.593586,MISS,,12525
3016,0.585832,MISS,,11588
3017,0.693651,MISS,,12358
3018,0.600501,MISS,,11977
3019,0.515843,MISS,,11634
3020,0.910771,HIT,false,12039
3021,0.563136,MISS,,14519
3022,0.833383,MISS,,12125
3023,0.447374,MISS,,12012
3024,0.520033,MISS,,12183
3025,0.998874,HIT,true,12282
3026,0.736602,MISS,,12987
3027,0.351298,MISS,,11591
3028,0.549151,MISS,,12018
3029,0.558860,MISS,,12397
3030,0.588980,MISS,,12442
3031,0.513848,MISS,,11806
3032,0.762388,MISS,,13667
3033,0.550619,MISS,,12347
3034,0.468777,MISS,,11762
3035,0.950108,HIT,true,11717
3036,0.606062,MISS,,12394
3037,0.951011,HIT,true,14169
3038,0.421824,MISS,,15976
3039,0.990201,HIT,true,18206
3040,0.499559,MISS,,20107
3041,0.436943,MISS,,19293
3042,0.606631,MISS,,17279
3043,0.469498,MISS,,15058
3044,0.291990,MISS,,15425
3045,0.639963,MISS,,17927
3046,0.919954,HIT,true,19060
3047,0.563175,MISS,,14443
3048,0.683011,MISS,,13151
3049,0.940762,HIT,true,14480
3050,0.649423,MISS,,14094
3051,0.751446,MISS,,13882
3052,0.858781,HIT,true,13596
3053,0.734716,MISS,,14287
3054,0.799981,MISS,,13934
3055,0.863273,HIT,true,12431
3056,0.763914,MISS,,13605
3057,0.465644,MISS,,12836
3058,0.622102,MISS,,14844
3059,0.927635,HIT,true,14308
3060,0.955569,HIT,true,11965
3061,0.510426,MISS,,12514
3062,0.577896,MISS,,12599
3063,0.823509,MISS,,12261
3064,0.766038,MISS,,11810
3065,0.947717,HIT,true,12791
3066,0.408507,MISS,,13187
3067,0.376827,MISS,,12649
3068,0.603337,MISS,,11692
3069,0.977668,HIT,true,14640
3070,0.296441,MISS,,22510
3071,0.867782,HIT,false,22777
3072,0.625272,MISS,,12005
3073,0.543116,MISS,,11811
3074,0.508711,MISS,,12375
3075,0.625709,MISS,,11770
3076,0.931639,HIT,true,11503
3077,0.462870,MISS,,13414
3078,0.545741,MISS,,12388
3079,0.613661,MISS,,13399
3080,0.523680,MISS,,12929
3081,0.531902,MISS,,13857
3082,0.421699,MISS,,13296
3083,0.497004,MISS,,25033
3084,0.731762,MISS,,12331
3085,0.880038,HIT,true,13468
3086,0.448059,MISS,,13280
3087,0.469471,MISS,,14082
3088,0.358414,MISS,,14328
3089,0.446451,MISS,,13151
3090,0.652566,MISS,,12726
3091,0.635117,MISS,,12491
3092,0.486394,MISS,,13701
3093,0.538305,MISS,,12127
3094,0.408697,MISS,,14150
3095,0.546230,MISS,,13665
3096,0.448366,MISS,,13592
3097,0.596381,MISS,,12938
3098,0.670487,MISS,,13228
3099,0.493485,MISS,,12765
3100,0.546443,MISS,,13763
3101,0.982483,HIT,true,12681
3102,0.596833,MISS,,12758
3103,0.649190,MISS,,15215
3104,0.533799,MISS,,13816
3105,0.392346,MISS,,13247
3106,0.820690,MISS,,13064
3107,0.872040,HIT,false,15144
3108,0.841168,MISS,,13885
3109,0.491215,MISS,,13137
3110,0.565306,MISS,,12871
3111,0.780622,MISS,,12923
3112,0.586631,MISS,,12172
3113,0.478635,MISS,,13360
3114,0.497107,MISS,,11980
3115,0.442859,MISS,,12865
3116,0.492636,MISS,,12078
3117,0.464867,MISS,,11944
3118,0.809181,MISS,,13064
3119,0.578781,MISS,,12628
3120,0.818598,MISS,,12210
3121,0.825279,MISS,,12448
3122,0.414821,MISS,,11437
3123,0.734680,MISS,,13938
3124,0.938883,HIT,true,12837
3125,0.931246,HIT,true,14044
3126,0.831040,MISS,,14382
3127,0.671798,MISS,,13883
3128,0.879304,HIT,true,13384
3129,0.968264,HIT,true,14277
3130,0.494477,MISS,,14505
3131,0.438651,MISS,,13406
3132,0.622980,MISS,,14316
3133,0.512459,MISS,,12802
3134,0.554651,MISS,,11797
3135,0.935225,HIT,true,12402
3136,0.813797,MISS,,11887
3137,0.489549,MISS,,11795
3138,0.851521,HIT,true,13454
3139,0.881513,HIT,true,11997
3140,0.542291,MISS,,11988
3141,0.435638,MISS,,11619
3142,0.764647,MISS,,11899
3143,0.979439,HIT,true,11865
3144,0.901592,HIT,true,11405
3145,0.860071,HIT,true,12313
3146,0.513319,MISS,,11929
3147,0.798986,MISS,,12333
3148,0.965895,HIT,true,11763
3149,0.413495,MISS,,13295
3150,0.616579,MISS,,12075
3151,0.439717,MISS,,12005
3152,0.532078,MISS,,12129
3153,0.385604,MISS,,12164
3154,0.613856,MISS,,11806
3155,0.980642,HIT,true,11999
3156,0.450299,MISS,,12814
3157,0.511732,MISS,,15256
3158,0.540732,MISS,,15859
3159,0.674177,MISS,,15291
3160,0.375554,MISS,,17160
3161,0.484910,MISS,,15115
3162,0.692905,MISS,,14866
3163,0.858108,HIT,true,11672
3164,0.431354,MISS,,13587
3165,0.384032,MISS,,12343
3166,0.516573,MISS,,13087
3167,0.840164,MISS,,12867
3168,0.594569,MISS,,13404
3169,0.499738,MISS,,13769
3170,0.419171,MISS,,12829
3171,0.387444,MISS,,11947
3172,0.683835,MISS,,13348
3173,0.946490,HIT,true,12339
3174,0.583756,MISS,,12196
3175,0.871448,HIT,false,11640
3176,0.548401,MISS,,12792
3177,0.657332,MISS,,13890
3178,0.873061,HIT,true,12524
3179,0.475815,MISS,,12423
3180,0.487822,MISS,,13450
3181,0.598132,MISS,,13060
3182,0.645731,MISS,,12789
3183,0.931939,HIT,false,12762
3184,0.636858,MISS,,11657
3185,0.595150,MISS,,11485
3186,0.970454,HIT,false,12028
3187,0.591072,MISS,,11655
3188,0.825623,MISS,,12149
3189,0.607843,MISS,,12141
3190,0.616676,MISS,,12786
3191,0.688701,MISS,,12702
3192,0.822828,MISS,,12582
3193,0.495233,MISS,,11684
3194,0.977509,HIT,true,12351
3195,0.411968,MISS,,12328
3196,0.814393,MISS,,11955
3197,0.484279,MISS,,12943
3198,0.423082,MISS,,11890
3199,0.690405,MISS,,12035
3200,0.720642,MISS,,11852
3201,0.670071,MISS,,12139
3202,0.532025,MISS,,13611
3203,0.931380,HIT,true,12275
3204,0.676975,MISS,,12236
3205,0.869232,HIT,true,11637
3206,0.612494,MISS,,12484
3207,0.397970,MISS,,12921
3208,0.733781,MISS,,11585
3209,0.503094,MISS,,11855
3210,0.878894,HIT,true,12911
3211,0.464034,MISS,,12799
3212,0.492428,MISS,,14436
3213,0.433676,MISS,,12053
3214,0.996707,HIT,true,13468
3215,0.336933,MISS,,11893
3216,0.995778,HIT,true,11709
3217,0.706989,MISS,,12316
3218,0.537533,MISS,,14091
3219,0.879407,HIT,true,12393
3220,0.873068,HIT,true,12183
3221,0.521030,MISS,,11998
3222,0.931407,HIT,true,12429
3223,0.621249,MISS,,13822
3224,0.593424,MISS,,11692
3225,0.375748,MISS,,12119
3226,0.444082,MISS,,12815
3227,0.451080,MISS,,11984
3228,0.537740,MISS,,12081
3229,0.622261,MISS,,12034
3230,0.733523,MISS,,13153
3231,0.539170,MISS,,11742
3232,0.972924,HIT,true,11644
3233,0.863452,HIT,true,13038
3234,0.853329,HIT,true,12484
3235,0.585790,MISS,,12774
3236,0.521520,MISS,,13026
3237,0.584085,MISS,,12310
3238,0.586642,MISS,,12693
3239,0.941643,HIT,true,11329
3240,0.732379,MISS,,11944
3241,0.421557,MISS,,11615
3242,0.499861,MISS,,12113
3243,0.545837,MISS,,12741
3244,0.553169,MISS,,11706
3245,0.929104,HIT,true,17566
3246,0.542631,MISS,,14356
3247,0.877471,HIT,true,12943
3248,0.420280,MISS,,12034
3249,0.557692,MISS,,12865
3250,0.927681,HIT,true,13162
3251,0.934599,HIT,true,11717
3252,0.453448,MISS,,11895
3253,0.516885,MISS,,13927
3254,0.955919,HIT,true,12199
3255,0.927498,HIT,true,12755
3256,0.804025,MISS,,12882
3257,0.697001,MISS,,12721
3258,0.688693,MISS,,11539
3259,0.640396,MISS,,11694
3260,0.290493,MISS,,12274
3261,0.532164,MISS,,11842
3262,0.982803,HIT,true,12093
3263,0.668210,MISS,,12435
3264,0.795538,MISS,,11818
3265,0.487946,MISS,,13883
3266,0.604612,MISS,,11589
3267,0.948303,HIT,true,11925
3268,0.849072,MISS,,12693
3269,0.502465,MISS,,12682
3270,0.441658,MISS,,13429
3271,0.836523,MISS,,11484
3272,0.564515,MISS,,12202
3273,0.399183,MISS,,12414
3274,0.418213,MISS,,11655
3275,0.890099,HIT,true,12413
3276,0.575634,MISS,,14025
3277,0.586613,MISS,,11994
3278,0.935989,HIT,true,11979
3279,0.675311,MISS,,12738
3280,0.425432,MISS,,12195
3281,0.839217,MISS,,12312
3282,0.569515,MISS,,13306
3283,0.955006,HIT,true,14438
3284,0.647361,MISS,,15462
3285,0.453674,MISS,,14575
3286,0.649514,MISS,,15524
3287,0.689642,MISS,,14823
3288,0.952679,HIT,true,12859
3289,0.592551,MISS,,12704
3290,0.969980,HIT,true,13253
3291,0.630162,MISS,,12900
3292,0.439971,MISS,,14265
3293,0.511935,MISS,,12918
3294,0.853670,HIT,true,15609
3295,0.718503,MISS,,13963
3296,0.906341,HIT,true,14574
3297,0.641167,MISS,,13604
3298,0.489911,MISS,,12019
3299,0.478713,MISS,,12363
3300,0.688069,MISS,,12863
3301,0.508849,MISS,,12818
3302,0.516826,MISS,,11760
3303,0.826604,MISS,,12442
3304,0.675794,MISS,,11639
3305,0.959777,HIT,true,11905
3306,0.724439,MISS,,13124
3307,0.832509,MISS,,13011
3308,0.992567,HIT,true,12670
3309,0.612919,MISS,,12118
3310,0.384036,MISS,,11863
3311,0.470219,MISS,,11647
3312,0.610256,MISS,,11668
3313,0.457455,MISS,,11585
3314,0.506236,MISS,,12963
3315,0.670894,MISS,,11676
3316,0.584755,MISS,,14182
3317,0.433675,MISS,,17604
3318,0.521758,MISS,,12434
3319,0.676631,MISS,,12380
3320,0.536974,MISS,,13163
3321,0.952279,HIT,true,12671
3322,0.948028,HIT,true,11713
3323,0.522186,MISS,,12711
3324,0.671756,MISS,,12272
3325,0.651561,MISS,,12689
3326,0.956749,HIT,true,13925
3327,0.711065,MISS,,13029
3328,0.783918,MISS,,11961
3329,0.491538,MISS,,11750
3330,0.852084,HIT,true,11911
3331,0.575343,MISS,,11998
3332,0.409514,MISS,,11827
3333,0.685963,MISS,,12242
3334,0.884541,HIT,true,13113
3335,0.398047,MISS,,12563
3336,0.541547,MISS,,11808
3337,0.698552,MISS,,12713
3338,0.857875,HIT,true,12060
3339,0.988201,HIT,false,12176
3340,0.519225,MISS,,12207
3341,0.928336,HIT,true,11766
3342,0.395841,MISS,,13163
3343,0.405437,MISS,,12160
3344,0.488104,MISS,,11864
3345,0.552678,MISS,,11746
3346,0.497657,MISS,,12575
3347,0.672577,MISS,,11806
3348,0.444004,MISS,,13755
3349,0.643187,MISS,,11990
3350,0.586690,MISS,,11732
3351,0.592333,MISS,,11579
3352,0.502968,MISS,,12097
3353,0.539217,MISS,,12539
3354,0.859415,HIT,true,11863
3355,0.785053,MISS,,11958
3356,0.633175,MISS,,12456
3357,0.849904,MISS,,12072
3358,0.946284,HIT,true,11897
3359,0.975970,HIT,true,12413
3360,0.767660,MISS,,13536
3361,0.669118,MISS,,12005
3362,0.412372,MISS,,12224
3363,0.854256,HIT,true,11652
3364,0.600082,MISS,,13103
3365,0.581274,MISS,,11733
3366,0.925276,HIT,true,12427
3367,0.477501,MISS,,12030
3368,0.971691,HIT,true,12484
3369,0.746637,MISS,,11645
3370,0.505100,MISS,,12390
3371,0.892796,HIT,true,12443
3372,0.652116,MISS,,12232
3373,0.515751,MISS,,12565
3374,0.597349,MISS,,11740
3375,0.492039,MISS,,11974
3376,0.790416,MISS,,12866
3377,0.359563,MISS,,12809
3378,0.871546,HIT,true,11998
3379,0.504278,MISS,,11723
3380,0.984890,HIT,true,12218
3381,0.909197,HIT,true,12697
3382,0.530816,MISS,,13145
3383,0.496013,MISS,,13952
3384,0.623817,MISS,,11702
3385,0.352841,MISS,,12164
3386,0.600449,MISS,,13411
3387,0.859555,HIT,true,12464
3388,0.565610,MISS,,12022
3389,0.945071,HIT,true,12197
3390,0.531852,MISS,,11976
3391,0.976488,HIT,true,12407
3392,0.507213,MISS,,13582
3393,0.621786,MISS,,12528
3394,0.952848,HIT,false,11975
3395,0.680643,MISS,,11685
3396,0.405826,MISS,,12076
3397,0.499916,MISS,,11910
3398,0.440643,MISS,,11975
3399,0.838548,MISS,,11931
3400,0.570673,MISS,,12714
3401,0.710295,MISS,,13149
3402,0.943374,HIT,true,11762
3403,0.650599,MISS,,13384
3404,0.542065,MISS,,11944
3405,0.588246,MISS,,11739
3406,0.412805,MISS,,12783
3407,0.510058,MISS,,14192
3408,0.454095,MISS,,12461
3409,0.361009,MISS,,12337
3410,0.476098,MISS,,11926
3411,0.892988,HIT,false,21858
3412,0.500811,MISS,,13491
3413,0.970514,HIT,true,12283
3414,0.466223,MISS,,12239
3415,0.488425,MISS,,12455
3416,0.601126,MISS,,11895
3417,0.496736,MISS,,11594
3418,0.956572,HIT,true,12079
3419,0.429086,MISS,,12592
3420,0.783844,MISS,,11601
3421,0.549404,MISS,,11975
3422,0.660061,MISS,,12422
3423,0.607301,MISS,,11922
3424,0.600208,MISS,,13777
3425,0.620742,MISS,,12694
3426,0.641104,MISS,,12360
3427,0.901864,HIT,false,11571
3428,0.499601,MISS,,11915
3429,0.603292,MISS,,11787
3430,0.544856,MISS,,11951
3431,0.919994,HIT,true,12190
3432,0.962420,HIT,false,12450
3433,0.520804,MISS,,11944
3434,0.705389,MISS,,12237
3435,0.499389,MISS,,12746
3436,0.897831,HIT,true,11981
3437,0.658462,MISS,,11879
3438,0.595414,MISS,,12049
3439,0.693868,MISS,,12366
3440,0.420586,MISS,,12090
3441,0.867456,HIT,true,11698
3442,0.620185,MISS,,12056
3443,0.566163,MISS,,11945
3444,0.631015,MISS,,12349
3445,0.567069,MISS,,13839
3446,0.549092,MISS,,12366
3447,0.217441,MISS,,11768
3448,0.639349,MISS,,11716
3449,0.668103,MISS,,12115
3450,0.530360,MISS,,11829
3451,0.585738,MISS,,12012
3452,0.993879,HIT,true,12339
3453,0.417114,MISS,,12304
3454,0.527455,MISS,,12774
3455,0.626208,MISS,,11599
3456,0.608959,MISS,,13317
3457,0.741762,MISS,,12163
3458,0.501304,MISS,,12786
3459,0.552082,MISS,,12804
3460,0.860117,HIT,true,13899
3461,0.333361,MISS,,12992
3462,0.563454,MISS,,12273
3463,0.422527,MISS,,11797
3464,0.678169,MISS,,11805
3465,0.599603,MISS,,12926
3466,0.435717,MISS,,12043
3467,0.460517,MISS,,13453
3468,0.412427,MISS,,12269
3469,0.805203,MISS,,12189
3470,0.552405,MISS,,12189
3471,0.469352,MISS,,11945
3472,0.850683,HIT,true,12689
3473,0.860134,HIT,true,12649
3474,0.560941,MISS,,11769
3475,0.692854,MISS,,11985
3476,0.597111,MISS,,12043
3477,0.552879,MISS,,13080
3478,0.701151,MISS,,12124
3479,0.514173,MISS,,12374
3480,0.353516,MISS,,11794
3481,0.481972,MISS,,11892
3482,0.516276,MISS,,12223
3483,0.633571,MISS,,11912
3484,0.565865,MISS,,12072
3485,0.715455,MISS,,12059
3486,0.484022,MISS,,12398
3487,0.443079,MISS,,12312
3488,0.678931,MISS,,13080
3489,0.935743,HIT,true,11874
3490,0.438274,MISS,,11912
3491,0.356386,MISS,,12067
3492,0.629386,MISS,,12192
3493,0.582658,MISS,,12278
3494,0.705758,MISS,,12018
3495,0.968406,HIT,true,11798
3496,0.974202,HIT,true,12161
3497,0.536379,MISS,,11898
3498,0.515532,MISS,,11907
3499,0.629830,MISS,,13564
3500,0.894210,HIT,false,13777
3501,0.845441,MISS,,11819
3502,0.633184,MISS,,11857
3503,0.531034,MISS,,11686
3504,0.581017,MISS,,12085
3505,0.574694,MISS,,11782
3506,0.828216,MISS,,12684
3507,0.843627,MISS,,12644
3508,0.424555,MISS,,12164
3509,0.842279,MISS,,11999
3510,0.349216,MISS,,13535
3511,0.589305,MISS,,11989
3512,0.470874,MISS,,12972
3513,0.951566,HIT,true,11766
3514,0.849705,MISS,,11624
3515,0.509540,MISS,,12897
3516,0.989192,HIT,true,14208
3517,0.824644,MISS,,13069
3518,0.598136,MISS,,16571
3519,0.403403,MISS,,16053
3520,0.585072,MISS,,13175
3521,0.701008,MISS,,12890
3522,0.933070,HIT,true,12524
3523,0.801843,MISS,,12225
3524,0.703665,MISS,,11796
3525,0.586588,MISS,,17566
3526,0.591647,MISS,,12052
3527,0.545821,MISS,,12194
3528,0.962944,HIT,true,11774
3529,0.534851,MISS,,11852
3530,0.495846,MISS,,12673
3531,0.920802,HIT,false,13193
3532,0.871516,HIT,false,11668
3533,0.907224,HIT,true,11710
3534,0.779205,MISS,,11667
3535,0.663452,MISS,,11519
3536,0.710986,MISS,,12104
3537,0.462779,MISS,,11651
3538,0.400496,MISS,,12430
3539,0.535225,MISS,,11838
3540,0.784263,MISS,,12330
3541,0.534196,MISS,,13169
3542,0.769304,MISS,,11979
3543,0.548081,MISS,,11898
3544,0.441604,MISS,,12084
3545,0.372183,MISS,,12718
3546,0.971230,HIT,true,11664
3547,0.446676,MISS,,11849
3548,0.824062,MISS,,11921
3549,0.471305,MISS,,11871
3550,0.862239,HIT,false,12180
3551,0.497614,MISS,,12051
3552,0.352275,MISS,,13787
3553,0.364440,MISS,,11868
3554,0.762484,MISS,,12068
3555,0.787026,MISS,,11895
3556,0.790503,MISS,,12278
3557,0.987639,HIT,true,11953
